url,type,price,currency,surface,rooms,bathrooms,yearBuilt,city,postalCode,description,terrace,terrace_area,garden,garden_area,equipped_kitchen,furnished,swimming_pool,kitchen_surface
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbt72792,apartment,249 000,EUR,85²,1,1,,deurne,2100,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2240/zandhoven/rbt72746,apartment,400 000,EUR,95²,2,1,,zandhoven,2240,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2240/zandhoven/rbt72749,apartment,251 250,EUR,73²,1,1,,zandhoven,2240,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/5630/cerfontaine/vbc91715,residence,189 000,EUR,218²,3,1,,cerfontaine,5630,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7600/peruwelz/vbc91742,residence,350 000,EUR,363²,5,1,,peruwelz,7600,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vbc91750,residence,Makeofferfrom100 000,EUR,,3,1,,chatelet,6200,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbt72732,residence,424 000,EUR,160²,3,1,,merksem,2170,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8710/ooigem/rbt72718,residence,899 000,EUR,,5,2,,ooigem,8710,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/1325/chaumont-gistoux/vbc91738,villa,665 000,EUR,365²,5,,,chaumont-gistoux,1325,,,,,,1,,,
https://immovlan.be/en/detail/villa/for-sale/1390/grez-doiceau/vbc91736,villa,665 000,EUR,365²,5,,,grez-doiceau,1390,,,,,,1,,,
https://immovlan.be/en/detail/villa/for-sale/8700/tielt/rbt72720,villa,729 000,EUR,260²,4,1,,tielt,8700,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/5580/rochefort/vbc91749,residence,229 000,EUR,162²,3,,,rochefort,5580,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/1380/lasne/vbc91737,residence,1 350 000,EUR,250²,4,,,lasne,1380,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbt72727,residence,329 000,EUR,111²,2,1,,wilrijk,2610,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbt72730,residence,299 500,EUR,181²,3,1,,merksem,2170,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/4030/grivegnee/vbc91746,residence,Makeofferfrom84 000,EUR,50²,2,1,,grivegnee,4030,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8530/harelbeke/rbt72717,residence,358 500,EUR,154²,4,1,,harelbeke,8530,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2580/putte/rbt72721,apartment,290 000,EUR,91²,2,1,,putte,2580,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc91745,apartment,329 000,EUR,103²,2,,,elsene,1050,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/8501/heule/rbt72715,residence,319 000,EUR,160²,4,1,,heule,8501,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbt72728,apartment,195 000,EUR,83²,2,1,,antwerp,2020,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8780/oostrozebeke/rbt72719,residence,349 000,EUR,145²,3,2,,oostrozebeke,8780,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8530/harelbeke/rbt72716,residence,358 500,EUR,152²,4,1,,harelbeke,8530,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbc91654,residence,499 000,EUR,240²,6,3,,oudergem,1160,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2260/westerlo/rbt72701,residence,899 000,EUR,550²,4,3,,westerlo,2260,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1480/saintes/vbc91653,residence,209 000,EUR,108²,2,1,,saintes,1480,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbc91646,apartment,299 000,EUR,115²,2,1,,liege,4000,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1790/affligem/rbt72700,apartment,298 000,EUR,160²,3,1,,affligem,1790,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9160/lokeren/rbt72707,residence,Priceonrequest,EUR,,2,1,,lokeren,9160,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/5570/felenne/vbc91639,residence,380 000,EUR,251²,3,,,felenne,5570,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbc91652,apartment,365 000,EUR,71²,1,,,sint-lambrechts-woluwe,1200,,,,,,1,,,
https://immovlan.be/en/detail/villa/for-sale/1180/ukkel/vbc91642,villa,1 590 000,EUR,450²,4,,,ukkel,1180,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/1630/linkebeek/vbc91634,residence,745 000,EUR,166²,4,1,,linkebeek,1630,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8650/merkem/rbt72696,residence,238 000,EUR,168²,3,1,,merkem,8650,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbc91651,residence,185 000,EUR,123²,3,,,liege,4000,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1020/laken/rbt72710,residence,485 000,EUR,208²,4,2,,laken,1020,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8920/langemark/rbt72695,residence,289 000,EUR,246²,5,1,,langemark,8920,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8880/sint-eloois-winkel/rbt72714,residence,199 000,EUR,168²,3,1,,sint-eloois-winkel,8880,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1700/dilbeek/rbt72704,residence,450 000,EUR,150²,3,1,,dilbeek,1700,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8880/ledegem/rbt72712,residence,99 000,EUR,150²,4,1,,ledegem,8880,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8531/bavikhove/rbt72713,residence,385 000,EUR,205²,3,1,,bavikhove,8531,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8310/assebroek/rwc39946,residence,295 000,EUR,252²,4,,,assebroek,8310,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbt72708,residence,499 000,EUR,200²,3,1,,mol,2400,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1980/zemst/rbt72682,residence,339 000,EUR,190²,4,,,zemst,1980,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc91632,apartment,89 000,EUR,47²,1,,,mouscron,7700,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5030/gembloux/vbc91615,apartment,315 000,EUR,93²,2,,,gembloux,5030,,,,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/6040/jumet/vbc91628,duplex,Makeofferfrom149 000,EUR,80²,2,,,jumet,6040,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/6200/chatelet/vbc91630,apartment,119 900,EUR,97²,3,1,,chatelet,6200,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7012/jemappes/vbc91623,residence,Makeofferfrom80 000,EUR,74²,2,,,jemappes,7012,,,,,,0,,,
https://immovlan.be/en/detail/duplex/for-sale/4100/seraing/vbc91625,duplex,Makeofferfrom175 000,EUR,90²,2,1,,seraing,4100,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2387/baarle-hertog/rbt72684,residence,460 000,EUR,200²,3,,,baarle-hertog,2387,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/6180/courcelles/vbc91620,mixed-building,230 000,EUR,190²,3,3,,courcelles,6180,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8920/langemark/rbt72695,residence,289 000,EUR,246²,5,1,,langemark,8920,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/4700/eupen/vbc91612,residence,Priceonrequest,EUR,133²,3,2,,eupen,4700,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbc91627,apartment,265 000,EUR,83²,1,,,brussels,1000,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/3770/riemst/vbc91631,residence,338 500,EUR,172²,3,,,riemst,3770,,,,,,1,,,
https://immovlan.be/en/detail/duplex/for-sale/2000/antwerp/rbt72683,duplex,475 000,EUR,85²,2,,,antwerp,2000,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/6182/souvret/vbc91633,residence,Makeofferfrom260 000,EUR,,3,,,souvret,6182,,,,,,,,,
https://immovlan.be/en/detail/loft/for-sale/4000/liege/vbc91608,loft,275 000,EUR,102²,2,,,liege,4000,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5030/gembloux/vbc91609,apartment,419 000,EUR,133²,3,,,gembloux,5030,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbt72686,residence,375 000,EUR,198²,3,1,,beringen,3580,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6600/bastogne/vbc91610,apartment,314 000,EUR,100²,2,,,bastogne,6600,,,,,,0,,,
https://immovlan.be/en/detail/apartment/for-sale/6600/bastogne/vbc91611,apartment,289 000,EUR,98²,2,,,bastogne,6600,,,,,,0,,,
https://immovlan.be/en/detail/mixed-building/for-sale/3800/sint-truiden/rbt72681,mixed-building,259 000,EUR,149²,5,1,,sint-truiden,3800,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2830/blaasveld/rbt72678,apartment,290 491,EUR,81²,1,1,,blaasveld,2830,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/5021/boninne/vbc91586,residence,475 000,EUR,223²,5,,,boninne,5021,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9340/lede/rbt72675,residence,579 000,EUR,170²,2,1,,lede,9340,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbc91595,apartment,170 000,EUR,50²,1,1,,brussels,1000,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc91587,apartment,495 000,EUR,96²,2,1,,elsene,1050,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/4920/aywaille/vbc91593,residence,Makeofferfrom270 000,EUR,,4,2,,aywaille,4920,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc91602,residence,99 000,EUR,165²,3,,,seraing,4100,,,,,,0,,,
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbc91590,residence,2 950 000,EUR,450²,5,4,,ukkel,1180,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/9340/lede/rbt72674,mixed-building,579 000,EUR,170²,2,1,,lede,9340,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbc91603,residence,Makeofferfrom1 115 000,EUR,315²,5,,,sint-pieters-woluwe,1150,,,,,,0,,,
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbt72671,apartment,225 000,EUR,85²,2,1,,antwerp,2050,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2870/puurs-sint-amands/rbt72677,apartment,155 000,EUR,60²,1,1,,puurs-sint-amands,2870,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc91589,residence,185 000,EUR,96²,4,,,seraing,4100,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbc91596,residence,177 500,EUR,55²,1,,,brussels,1000,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3040/huldenberg/rbt72670,residence,340 000,EUR,170²,3,,,huldenberg,3040,,,,,,0,,,
https://immovlan.be/en/detail/apartment/for-sale/8470/gistel/rbt72676,apartment,358 500,EUR,130²,3,,,gistel,8470,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/7012/jemappes/vwd13935,residence,165 000,EUR,167²,3,,,jemappes,7012,,,,,,1,,,
https://immovlan.be/en/detail/bungalow/for-sale/9340/lede/rbt72673,bungalow,315 000,EUR,131²,3,,,lede,9340,,,,,,1,,,
https://immovlan.be/en/detail/studio/for-sale/4000/liege/vbc91585,studio,110 000,EUR,,1,,,liege,4000,,,,,,0,,,
https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbc91574,penthouse,429 000,EUR,82²,2,,,ukkel,1180,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/2580/putte/rbt72663,residence,598 000,EUR,185²,4,1,,putte,2580,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7800/ath/vbc91580,residence,180 000,EUR,141²,2,,,ath,7800,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9200/dendermonde/rbt72654,apartment,240 000,EUR,96²,2,1,,dendermonde,9200,,,,,,,,,
https://immovlan.be/en/detail/chalet/for-sale/6940/durbuy/rbt72660,chalet,219 000,EUR,45²,2,1,,durbuy,6940,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2490/balen/rbt72656,residence,949 000,EUR,291²,3,2,,balen,2490,,,,,,,,,
https://immovlan.be/en/detail/chalet/for-sale/6987/rendeux/rbt72661,chalet,249 000,EUR,100²,3,1,,rendeux,6987,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc91581,apartment,640 000,EUR,150²,3,1,,elsene,1050,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/5001/belgrade/vwd13934,mixed-building,148 000,EUR,40²,1,1,,belgrade,5001,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbc91584,apartment,199 000,EUR,80²,2,,,laken,1020,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9200/dendermonde/rbt72658,residence,285 000,EUR,171²,3,1,,dendermonde,9200,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9280/lebbeke/rbt72650,residence,549 000,EUR,242²,4,1,,lebbeke,9280,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbc91575,residence,Makeofferfrom179 000,EUR,120²,3,,,liege,4000,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/4051/vaux-sous-chevremont/vbc91573,residence,279 000,EUR,177²,3,2,,vaux-sous-chevremont,4051,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/4400/flemalle/vbc91572,residence,245 000,EUR,131²,3,,,flemalle,4400,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/3040/huldenberg/rbt72670,residence,340 000,EUR,170²,3,,,huldenberg,3040,,,,,,0,,,
https://immovlan.be/en/detail/residence/for-sale/7711/dottignies/vbc91577,residence,239 000,EUR,,4,1,,dottignies,7711,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3970/leopoldsburg/rbt72669,apartment,259 000,EUR,72²,2,1,,leopoldsburg,3970,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbt72655,apartment,229 000,EUR,90²,2,1,,hoboken,2660,,,,,,,,,
https://immovlan.be/en/detail/cottage/for-sale/4257/berloz/vbc91571,cottage,149 000,EUR,221²,3,,,berloz,4257,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc91565,apartment,215 000,EUR,72²,1,,,tournai,7500,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/2870/puurs/rbt72637,residence,349 000,EUR,144²,3,2,,puurs,2870,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbc91568,residence,690 000,EUR,136²,2,1,,elsene,1050,,,,,,,,,
https://immovlan.be/en/detail/bungalow/for-sale/3150/haacht/rbt72645,bungalow,90 000,EUR,120²,3,1,1971,haacht,3150,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9200/dendermonde/rbt72648,residence,249 000,EUR,300²,3,1,,dendermonde,9200,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7387/roisin/vbc91555,residence,Makeofferfrom199 000,EUR,100²,3,,,roisin,7387,,,,,,0,,,
https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbc91560,apartment,215 000,EUR,65²,1,1,,ciney,5590,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbt72644,residence,165 000,EUR,,3,1,,kortrijk,8500,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1785/brussegem/rbt72647,residence,699 000,EUR,229²,4,1,,brussegem,1785,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7100/la-louviere/vbc91548,residence,110 000,EUR,135²,2,,,la-louviere,7100,,,,,,0,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc91558,apartment,241 401,EUR,64²,1,1,,namur,5000,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/4700/eupen/vbc91556,apartment,Priceonrequest,EUR,94²,2,1,,eupen,4700,,,,,,,,,
https://immovlan.be/en/detail/cottage/for-sale/4257/rosoux-crenwick/vbc91570,cottage,Makeofferfrom99 000,EUR,258²,3,,,rosoux-crenwick,4257,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9200/dendermonde/rbt72649,residence,540 000,EUR,216²,3,2,,dendermonde,9200,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc91559,apartment,316 720,EUR,90²,2,1,,namur,5000,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/1350/jandrain-jandrenouille/rwc39945,villa,356 050,EUR,1²,3,,,jandrain-jandrenouille,1350,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vbc91549,residence,219 000,EUR,192²,4,,,chatelet,6200,,,,,,0,,,
https://immovlan.be/en/detail/apartment/for-sale/5002/saint-servais/vbc91557,apartment,311 000,EUR,105²,3,2,,saint-servais,5002,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/5570/winenne/vbc91562,residence,Makeofferfrom198 000,EUR,167²,3,,,winenne,5570,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc91569,apartment,690 000,EUR,136²,2,1,,elsene,1050,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2830/blaasveld/rbt72630,apartment,362 491,EUR,93²,2,,,blaasveld,2830,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbc91531,apartment,239 000,EUR,88²,1,,,jette,1090,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/2830/blaasveld/rbt72631,apartment,359 114,EUR,94²,2,,,blaasveld,2830,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbt72626,residence,149 500,EUR,120²,3,,,kortrijk,8500,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbc91516,residence,139 000,EUR,95²,3,,,mouscron,7700,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbc91524,apartment,280 000,EUR,95²,2,,,sint-jans-molenbeek,1080,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbc91541,apartment,645 000,EUR,130²,3,2,,ukkel,1180,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1420/braine-l-alleud/vbc91519,residence,375 000,EUR,146²,3,,,braine-l-alleud,1420,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbc91540,apartment,400 000,EUR,142²,3,,,anderlecht,1070,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/8400/oostende/rbt72601,residence,320 000,EUR,,4,,,oostende,8400,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8450/bredene/rbt72602,residence,289 000,EUR,141²,3,,,bredene,8450,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8501/heule/rbt72625,residence,Makeofferfrom325 000,EUR,150²,3,,,heule,8501,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/2830/blaasveld/rbt72629,apartment,359 454,EUR,91²,2,,,blaasveld,2830,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/4520/vinalmont/vbc91532,residence,Bunchprice60 000,EUR,2000²,4,,,vinalmont,4520,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/2830/blaasveld/rbt72632,apartment,292 464,EUR,78²,1,,,blaasveld,2830,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbc91547,residence,149 000,EUR,138²,2,1,,jumet,6040,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2830/blaasveld/rbt72633,apartment,366 041,EUR,104²,2,1,,blaasveld,2830,,,,,,,,,
https://immovlan.be/en/detail/penthouse/for-sale/1200/sint-lambrechts-woluwe/vbc91536,penthouse,495 000,EUR,100²,2,,,sint-lambrechts-woluwe,1200,,,,,,1,,,
https://immovlan.be/en/detail/villa/for-sale/8810/lichtervelde/rwc39944,villa,381 050,EUR,1²,3,,,lichtervelde,8810,,,,,,1,,,
https://immovlan.be/en/detail/villa/for-sale/7110/boussoit/vbc91546,villa,Makeofferfrom220 000,EUR,138²,3,,,boussoit,7110,,,,,,0,,,
https://immovlan.be/en/detail/apartment/for-sale/7850/enghien/vbc91511,apartment,215 000,EUR,106²,2,1,,enghien,7850,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1640/sint-genesius-rode/rbt72599,residence,285 000,EUR,100²,2,,,sint-genesius-rode,1640,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/6240/pironchamps/vbc91489,residence,99 000,EUR,82²,2,1,,pironchamps,6240,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2440/geel/rbt72582,residence,239 000,EUR,132²,3,,,geel,2440,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vwd13931,residence,189 000,EUR,121²,3,,,gilly,6060,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/6780/hondelange/vbc91482,residence,540 000,EUR,120²,4,1,,hondelange,6780,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/rbt72600,apartment,235 000,EUR,84²,2,,,anderlecht,1070,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/7090/braine-le-comte/vbc91494,residence,145 000,EUR,89²,2,,,braine-le-comte,7090,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7110/houdeng-aimeries/vbc91505,residence,Makeofferfrom280 000,EUR,142²,4,2,,houdeng-aimeries,7110,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1600/sint-pieters-leeuw/rbt72598,apartment,285 000,EUR,72²,2,,,sint-pieters-leeuw,1600,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbc91507,residence,229 000,EUR,127²,3,,,mouscron,7700,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/6983/ortho/vbc91501,residence,335 000,EUR,141²,3,,,ortho,6983,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/9450/haaltert/rbt72595,residence,349 500,EUR,123²,3,,,haaltert,9450,,,,,,0,,,
https://immovlan.be/en/detail/residence/for-sale/7090/braine-le-comte/vbc91497,residence,375 000,EUR,150²,3,1,,braine-le-comte,7090,,,,,,,,,
https://immovlan.be/en/detail/loft/for-sale/1000/brussels/vbc91488,loft,845 000,EUR,315²,3,,,brussels,1000,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbt72577,residence,320 000,EUR,100²,2,,,gent,9000,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/6560/hantes-wiheries/vbc91512,residence,145 000,EUR,161²,7,1,,hantes-wiheries,6560,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/4460/grace-hollogne/vbc91514,residence,Makeofferfrom264 000,EUR,161²,4,,,grace-hollogne,4460,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbc91515,residence,,EUR,,,,,marchienne-au-pont,6030,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/1700/dilbeek/rbt72576,villa,730 000,EUR,230²,3,,,dilbeek,1700,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/6920/wellin/vbc91478,residence,270 000,EUR,220²,4,4,,wellin,6920,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbc91465,apartment,195 000,EUR,58²,1,,,sint-lambrechts-woluwe,1200,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/9420/aaigem/rbt72537,residence,525 000,EUR,295²,4,,,aaigem,9420,,,,,,0,,,
https://immovlan.be/en/detail/residence/for-sale/4470/saint-georges-sur-meuse/vbc91467,residence,333 568,EUR,128²,3,1,,saint-georges-sur-meuse,4470,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbc91476,apartment,155 000,EUR,,3,,,liege,4020,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/4470/saint-georges-sur-meuse/vbc91468,residence,341 793,EUR,147²,4,1,,saint-georges-sur-meuse,4470,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6110/montigny-le-tilleul/vbc91475,residence,2 390 000,EUR,1400²,7,5,,montigny-le-tilleul,6110,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/5570/beauraing/vbc91477,residence,315 000,EUR,1395²,1,,,beauraing,5570,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7334/hautrage/vbc91479,residence,Makeofferfrom225 000,EUR,,4,,,hautrage,7334,,,,,,0,,,
https://immovlan.be/en/detail/residence/for-sale/4990/lierneux/vbc91463,residence,985 000,EUR,,14,,,lierneux,4990,,,,,,1,,,
https://immovlan.be/en/detail/mixed-building/for-sale/7100/haine-saint-pierre/vwd13929,mixed-building,285 000,EUR,664²,0,,,haine-saint-pierre,7100,,,,,,,,,
https://immovlan.be/en/detail/triplex/for-sale/1000/brussels/vbc91472,triplex,549 000,EUR,150²,2,,,brussels,1000,,,,,,0,,,
https://immovlan.be/en/detail/residence/for-sale/4400/flemalle/vbc91469,residence,361 909,EUR,147²,3,1,,flemalle,4400,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbt72531,apartment,199 000,EUR,58²,2,1,,koksijde,8670,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbt72564,residence,395 000,EUR,123²,2,1,,wetteren,9230,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/1700/dilbeek/rbt72532,villa,489 000,EUR,182²,4,2,,dilbeek,1700,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbc91461,apartment,249 000,EUR,80²,2,,,laken,1020,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/4400/flemalle/vbc91470,residence,370 212,EUR,140²,3,1,,flemalle,4400,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6010/couillet/vbc91474,residence,118 000,EUR,128²,3,1,,couillet,6010,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1200/sint-lambrechts-woluwe/vbc91464,residence,480 000,EUR,120²,3,,,sint-lambrechts-woluwe,1200,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/1850/grimbergen/rbt72530,apartment,290 000,EUR,93²,2,1,,grimbergen,1850,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6660/houffalize/vbc91456,residence,385 000,EUR,,4,,,houffalize,6660,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9930/zomergem/rbt72502,residence,450 000,EUR,184²,3,1,,zomergem,9930,,,,,,,,,
